Simulation Number,Test Number,Scaled PGA,PGV/PGA,Toppling Status,Ground Truth Status
15,107,0.173565931192769,0.161729628564097,1,1
15,108,0.380807421356065,0.0121101260529735,0,0
15,109,0.31287356534942,0.0262886756025797,0,0
15,110,0.346107439937828,0.0369216099284298,1,1
15,111,0.354559115655088,0.0502259234566728,1,1
15,112,0.275391462572394,0.084259109098477,1,1
15,113,0.320179721015974,0.0808848021340007,1,1
15,114,0.287051683033832,0.107430163783579,1,1
15,115,0.350367377440278,0.105201859288,1,1
15,116,0.241540689126891,0.105612531178259,0,1
15,117,0.393217480455568,0.101253897925182,1,1
15,118,0.342196926061933,0.0563157076373964,0,1
15,119,0.337820929876698,0.0992718336271795,1,1
15,122,0.260736543388767,0.184775188742126,1,1
15,123,0.465995005737934,0.0908503273873884,1,1
15,124,0.258963051773533,0.100860513892016,1,1
15,125,0.30081280551018,0.153999824477829,1,1
15,126,0.449729471474157,0.111405867860103,1,1
15,127,0.331512952078232,0.0984425530228203,1,1
15,128,0.317665144175082,0.0945211929815352,1,1
15,129,0.191697265421015,0.165396253894554,1,1
15,130,0.493632438942501,0.0111839988786867,0,0
15,131,0.392589299239262,0.0249861725343243,1,0
15,132,0.610806776728285,0.0126950265195141,0,0
15,133,0.440594966189199,0.0268671817875777,1,1
15,134,0.76541211589783,0.0127154923730027,0,0
15,135,0.533651418052273,0.0277767347220585,0,0
15,154,0.404830713294216,0.0383470320423063,1,1
15,155,0.417836169732133,0.050936326457951,1,1
15,156,0.30577604132046,0.091966205854263,1,1
15,157,0.392805180358369,0.0788576328500883,1,1
15,158,0.354387481397135,0.0975671801241953,1,1
15,159,0.41290206389745,0.107751862703232,1,1
15,160,0.304391904094259,0.0947364239552644,0,1
15,161,0.44565042127049,0.102842881111009,1,1
15,162,0.429273503408233,0.0519979005045789,1,1
15,163,0.388679491151059,0.105937284198154,1,1
15,166,0.256148946464688,0.173642928150832,1,1
15,167,0.50946302963482,0.0876316766798017,1,1
15,168,0.301434082245826,0.103500073865762,1,1
15,169,0.58158275170855,0.0876705701667102,1,1
15,170,0.419438952010803,0.130646982630049,1,1
15,171,0.372784059492198,0.0986510770284036,1,1
15,172,0.35807967770597,0.0989232239009608,1,1
15,173,0.208017882751554,0.163381018170031,1,1
15,174,1.13462722386588,0.0129384232044257,0,0
15,175,0.774619440352257,0.0286501020902292,1,1
15,176,0.920084801088932,0.0392177031031226,1,1
15,177,0.859175859693811,0.065216438392329,1,1
15,178,0.755910103367804,0.072653717792929,1,1
15,179,0.937702162492149,0.0600708023457,1,1
15,180,0.7,0.0975671801241953,1,1
15,181,1.40823362867513,0.0405583963674291,1,1
15,182,0.863048382096928,0.0566338708391605,1,1
15,183,0.7,0.102842881111009,1,1
15,184,1.0250056502369,0.0510214221142762,1,1
15,185,1.08710768605463,0.0509579723678766,1,1
15,188,1.48886403524574,0.0411922781025882,1,1
15,189,1.07368661778704,0.0517598637025967,1,1
15,190,0.7,0.103500073865762,1,1
15,191,0.7,0.0876705701667102,1,1
15,192,0.7,0.130646982630049,1,1
15,193,0.7,0.0986510770284036,1,1
15,194,0.7,0.0989232239009608,1,1
15,195,0.7,0.163381018170031,1,1
15,196,1.58549550067652,0.0124893540353927,0,0
15,197,1.10231217959969,0.0300609890150015,1,1
15,198,1.41462680751607,0.0370343035153067,1,1
15,199,1.36302573332357,0.0432918022458695,1,1
15,200,1.1,0.072653717792929,1,1
15,201,1.1,0.0600708023457,1,1
15,202,1.1,0.0975671801241953,1,1
15,203,1.1,0.0405583963674291,1,1
15,204,1.1,0.0566338708391605,1,1
15,205,1.1,0.102842881111009,1,1
15,206,1.1,0.0510214221142762,0,1
15,207,1.1,0.0509579723678766,1,1
15,210,1.1,0.0411922781025882,1,1
15,211,1.1,0.0517598637025967,1,1
15,212,1.1,0.103500073865762,1,1
15,213,1.1,0.0876705701667102,1,1
15,214,1.1,0.130646982630049,1,1
15,215,1.1,0.0986510770284036,0,1
15,216,1.1,0.0989232239009608,1,1
15,217,1.1,0.163381018170031,1,1
15,226,2.05893717351762,0.0126091004771012,1,1
15,227,1.68754928394812,0.0256615737929173,1,1
15,228,1.5,0.0392177031031226,1,1
15,229,1.5,0.065216438392329,1,1
15,230,1.5,0.072653717792929,1,1
15,231,1.5,0.0600708023457,1,1
15,232,1.5,0.0975671801241953,1,1
15,233,1.5,0.0405583963674291,1,1
15,234,1.5,0.0566338708391605,1,1
15,235,1.5,0.102842881111009,1,1
15,236,1.5,0.0510214221142762,1,1
15,237,1.5,0.0509579723678766,0,1
15,240,1.5,0.0411922781025882,1,1
15,241,1.5,0.0517598637025967,1,1
15,242,1.5,0.0190465747522323,1,1
15,243,1.5,0.022099722415532,1,1
15,244,1.5,0.0356492191065743,1,1
15,245,1.5,0.0406099783150319,1,1
15,246,1.5,0.0237561430652876,0,1
15,247,1.5,0.0352248962591241,1,1
15,248,0.0680425350584974,0.0331817053981323,0,0
15,249,0.11005800348981,0.0265694433746844,0,0
15,252,0.105671635143077,0.0295138777573829,0,0
15,253,0.0749499507135092,0.0575552479886012,1,0
15,254,0.131109380948772,0.0534160643401935,0,0
15,255,0.10338491244399,0.0767042524548487,1,0
15,256,0.0770948977063808,0.0920785835287163,0,0
15,259,0.0727078645626947,0.130458210083711,1,0
15,260,0.11294224138093,0.125862223356458,0,1
15,261,0.124479550839735,0.123331031645806,0,0
15,262,0.136701288297156,0.0236345724771982,0,0
15,263,0.152972944344562,0.0276163371699442,0,0
15,266,0.136411588614107,0.0354211232965364,0,0
15,267,0.12938443669441,0.0489676353567668,1,0
15,268,0.153850760702609,0.0684863605142076,0,0
15,269,0.148203466523296,0.0814010318187798,0,0
15,270,0.108355635141867,0.0980831428406617,1,0
15,273,0.155572156192769,0.0850365686934519,0,0
15,274,0.115350839590292,0.189157800964744,1,1
15,275,0.156192533003519,0.137867813417472,1,0
15,276,0.206470445631066,0.0278691829708083,0,0
15,277,0.275878992224916,0.0252970103664354,1,0
15,280,0.217414894227649,0.0352604064373101,0,0
15,281,0.16281454570358,0.0653691728385314,0,0
15,282,0.228344707876455,0.0783560112669757,0,1
15,283,0.188422756197019,0.106582485911377,1,1
15,284,0.201197499710832,0.076937541440122,1,1
15,287,0.153858799260017,0.156982521466835,1,1
15,288,0.267371702929658,0.13258072613251,1,1
15,289,0.192450290521437,0.128912908170706,1,1
15,290,0.241207830735903,0.0315345878417745,0,0
15,291,0.353444642145043,0.0281066929987362,1,1
15,294,0.284037239052449,0.0370992475114909,0,1
15,295,0.257612930818545,0.0565349812173103,1,1
15,296,0.253638245942619,0.0989521232696604,1,1
15,297,0.250700806221061,0.112643415363036,1,1
15,298,0.240210024578058,0.099329221170469,1,1
15,301,0.250595700581045,0.102817251797533,0,1
15,302,0.276343461442817,0.153128372293861,1,1
15,303,0.175567911687525,0.164918715423187,1,1
15,304,0.29126042823642,0.0319577928629165,0,0
15,305,0.44012001149958,0.0288101080125337,1,1
15,308,0.342025787918446,0.0393831610255419,0,1
15,309,0.331602645751911,0.0573772572812239,1,1
15,310,0.293559216588822,0.109662252861168,1,1
15,311,0.283466390366852,0.1385650532409,1,1
15,312,0.242119349874888,0.120475908715642,1,1
15,315,0.360639032793166,0.0834654557727216,1,1
15,316,0.301768547377057,0.154123344248525,1,1
15,317,0.285565310033147,0.125223771395751,1,1
15,318,0.10420951880827,0.0274583175798436,0,0
15,319,0.128359136960732,0.0272137164381822,0,0
15,322,0.117948733463452,0.0314873816018416,0,0
15,323,0.0805629849443427,0.0657216227370129,0,0
15,324,0.139342186698127,0.0617404840605714,1,0
15,325,0.117008216894784,0.0829025789113353,1,0
15,326,0.09075480356503,0.0956217561600787,0,0
15,329,0.0764667867649779,0.156393886344696,1,0
15,330,0.120821820155751,0.142544681189277,1,1
15,331,0.156311986043496,0.1139862779285,0,1
15,332,0.0460727547061233,0.0243968091290736,0,0
15,333,0.0886865522134065,0.0217808111720202,0,0
15,334,0.117095779307266,0.0296430327398371,1,0
15,335,0.0962250310855809,0.0460616004532127,0,0
15,336,0.102736621658647,0.0553123116041026,0,0
15,337,0.0837944481636711,0.0760238649286762,0,0
15,338,0.110562649208401,0.0680635392877984,0,1
15,339,0.121209885755245,0.0738215145099554,1,0
15,340,0.0602541633808246,0.114242491507689,0,0
15,341,0.099337379698938,0.113623432850312,0,0
15,342,0.0784302896420945,0.0890526296219983,1,0
15,343,0.0888932700950112,0.101049410493694,0,0
15,346,0.0984655592693367,0.151877194254194,0,1
15,347,0.0710761792527453,0.178581175119407,0,0
15,348,0.144514087237462,0.0868084945196037,1,1
15,349,0.102638810715537,0.184306438433443,1,0
15,350,0.13440125111878,0.124142369224267,1,0
15,351,0.130905644373145,0.0764477730503602,0,0
15,352,0.120973126909393,0.0900463715628878,0,0
15,353,0.116559736805979,0.124434437179867,1,1
15,354,0.125469719399256,0.028997567201379,0,0
15,355,0.173110156852152,0.0265096560544479,1,0
15,358,0.152241894813374,0.0330988005916323,0,0
15,359,0.124106448096159,0.0558890444813751,0,0
15,360,0.157117526735677,0.0743636411482979,0,0
15,361,0.151656041231417,0.0833719617867948,0,1
15,362,0.110731427906477,0.101855621885926,1,1
15,365,0.122355291562441,0.112335072608234,1,1
15,366,0.132475367205326,0.173154142218702,1,1
15,367,0.156308124109604,0.143951306793658,1,0
15,368,0.0851301863521706,0.0148325787639135,0,0
15,369,0.102466039297589,0.0266509215777113,0,0
15,370,0.152008065264738,0.0285908353739777,0,0
15,371,0.133662250468648,0.0433877909006829,0,0
15,372,0.143647639611988,0.0516395367792341,0,0
15,373,0.119865020557562,0.0688393497039877,0,0
15,374,0.144585722933889,0.0680431023240142,1,1
15,375,0.154878010319846,0.0769643383471484,0,0
15,376,0.0813432095697583,0.103024010107094,0,0
15,377,0.157966974869889,0.0939918947956106,1,1
15,378,0.143878900237499,0.0527155228350995,0,0
15,379,0.110715712036626,0.108811423124688,0,1
15,382,0.0980407422371941,0.204426844246354,1,1
15,383,0.128751164158693,0.132655861132958,0,0
15,384,0.0917887154423892,0.0932588334079314,0,1
15,385,0.117544804783527,0.21772913340883,1,1
15,386,0.167817662577709,0.121947267896263,1,1
15,387,0.0904169555738935,0.130117038473835,0,1
15,388,0.176482315952269,0.0722238707075912,1,1
15,389,0.115198372591654,0.139408006960822,1,1
15,390,0.0585908680146713,0.0197382748365103,0,0
15,391,0.117176732065986,0.0228754736133974,0,0
15,392,0.152350668156003,0.0267499624486808,0,0
15,393,0.120040273421928,0.0457689361439282,0,0
15,394,0.121384031058635,0.0587970412840708,0,0
15,395,0.106026563302254,0.0738784073364614,0,0
15,396,0.142502290973548,0.0647393068124161,1,1
15,397,0.146349224812128,0.0761178583042747,1,0
15,398,0.0768272944678417,0.102241753318856,0,0
15,399,0.121787160937187,0.115107232679614,1,1
15,400,0.110035300493507,0.0745810009191251,0,0
15,401,0.0797203883854618,0.131603310411872,1,0
15,404,0.082507123426609,0.212474110211386,1,0
15,405,0.0916227187075041,0.162954068319363,0,0
15,406,0.0807217657354614,0.0979854014011993,1,0
15,407,0.107879542953608,0.205187347960167,1,0
15,408,0.103543312608728,0.186612051658662,1,0
15,409,0.175957866517995,0.0619089684809712,0,0
15,410,0.0807605646052639,0.14236113367606,0,0
15,411,0.132216756385085,0.130624405464659,1,1
15,412,0.0234893636608704,0.0333844401535362,0,0
15,413,0.0183252327806932,0.0384630066536602,1,0
15,414,0.039305801467596,0.0192649444402379,0,0
15,417,0.033802385960732,0.0331416116854696,1,0
15,418,0.0347050124755946,0.0429928062583535,0,0
15,419,0.0529610484430342,0.0176013455666118,0,0
15,420,0.0515438419393023,0.0213667873646248,0,0
15,421,0.0559972913474989,0.0204042771973465,1,0
15,422,0.0408719458371625,0.0334221219109886,0,0
15,423,0.0626034374383583,0.0211543887218711,1,0
15,424,0.0507638108320127,0.0277863505537583,0,0
15,425,0.0657539874592305,0.017638682405194,1,0
15,426,0.0874102431796091,0.0133295144135336,0,0
15,429,0.081646453969027,0.0204870903454834,1,0
15,430,0.0693268117599414,0.0215317450490578,0,0
15,431,0.100972472004958,0.0151302099468631,1,0
15,432,0.096997953423742,0.0216574624986197,0,0
15,433,0.102260436020602,0.022074654645505,1,0
15,434,0.0908299543484867,0.0252779759961019,0,0
15,435,0.132569534672481,0.0189595484805989,1,0
15,436,0.122998403536132,0.0185537372504696,0,0
15,437,0.152877068524107,0.0116518833365394,1,0
15,438,0.179601174144205,0.0132238082781926,0,0
15,441,0.14920165874702,0.0209671928002399,1,0
15,442,0.158026872620624,0.0206776067544543,0,0
15,443,0.187180751881476,0.0169343355626263,1,0
15,444,0.193561207335018,0.0220614622042701,0,0
15,445,0.187276252245091,0.0227699785638322,0,0
15,446,0.166110663116545,0.027140440026398,0,0
15,447,0.30940426254569,0.0167214438324771,0,0
15,448,0.192161403567465,0.0178954652684535,0,0
15,449,0.260971073530407,0.0112652237923568,0,0
15,450,0.338630470609818,0.0102172228503136,1,0
15,453,0.222259876694657,0.0215935156307084,0,0
15,454,0.245251350002764,0.0199003423429709,1,0
15,455,0.359532730923095,0.0148324384005664,0,0
15,456,0.34908723845588,0.0187589309441064,1,0
15,457,0.313243959907775,0.0207788518570269,0,0
15,458,0.266927487956584,0.0234335205296799,0,0
15,459,0.442976218147652,0.0177980387896116,0,0
15,460,0.0581551693720851,0.0310424886931477,1,0
15,461,0.0792094164553374,0.0168314013794647,0,0
15,462,0.104032028591283,0.0173500799222085,1,0
15,465,0.102700690969309,0.0242584208741186,0,0
15,466,0.101033850250186,0.0202048074525088,1,0
15,467,0.112493823916148,0.019388191736277,0,0
15,468,0.12236160655962,0.0236418949395398,1,0
15,469,0.126953051591441,0.0263822733380694,0,0
15,470,0.130985500505936,0.0240225541868576,0,0
15,471,0.169187698659629,0.0208064358336839,0,0
15,472,0.0791564208244978,0.0294882153207643,0,0
15,473,0.109716265522714,0.0164709114099954,0,0
15,474,0.133791751830338,0.0150343237056147,1,0
15,477,0.129378456570959,0.0231077081764651,0,0
15,478,0.123821755006813,0.0213925174877415,1,0
15,479,0.138435791688609,0.0207250660187008,0,0
15,480,0.166088089151541,0.0227245114442592,1,0
15,481,0.160022148218908,0.0239724737065318,0,0
15,482,0.156413964147204,0.0272866166352327,0,0
15,483,0.190419172177618,0.0225307505061697,0,0
15,484,0.160800354265646,0.0239650586263586,0,0
15,485,0.217013801646544,0.0127069128841834,0,0
15,486,0.256197296963804,0.0141985883348288,0,0
15,489,0.219132162918753,0.0240946647811726,0,0
15,490,0.24167805861441,0.021015309162538,1,0
15,491,0.27330541395558,0.0177666516703532,0,0
15,492,0.317077569760099,0.0206616270250323,1,0
15,493,0.350495436404894,0.0184789582041654,0,0
15,494,0.3585851793259,0.0204969265820708,0,0
15,495,0.395754429132932,0.0194840288690238,1,0
15,496,0.140742524484292,0.0245214020907039,0,0
15,497,0.179063057305609,0.0138783784818963,1,0
15,498,0.215932952358099,0.0137173387132623,0,0
15,501,0.192509844452325,0.0224469552203853,1,0
15,502,0.205444214544563,0.0205779293529282,0,0
15,503,0.233044199248547,0.0186478235610479,1,0
15,504,0.262222059336693,0.0223687240649962,1,0
15,505,0.297997005177603,0.0193228073212274,0,0
15,506,0.292963642860311,0.0232244179023802,0,0
15,507,0.337019477506725,0.0192518460248435,0,0
15,508,0.242910697423428,0.0249643680796396,0,0
15,509,0.182127199146703,0.0346640238759366,1,0
15,510,0.194375108719242,0.0348846859496335,0,0
15,511,0.177603461068463,0.0392967536025342,1,0
15,512,0.212831099668501,0.0346502190224284,0,0
15,513,0.209874254626431,0.0372930671227544,0,0
15,514,0.191649856001966,0.0399353217470987,1,1
15,515,0.178307244687369,0.0485129591250039,0,0
15,516,0.194161291041669,0.0494140573478851,0,0
15,517,0.217162190725795,0.0484243633266045,0,0
15,518,0.256005780970197,0.0260590717280478,0,0
15,519,0.2096693972388,0.034988236037912,1,0
15,520,0.224084499500408,0.0333220224704669,0,0
15,521,0.188880478266107,0.0413418445587107,1,0
15,522,0.217819590893245,0.0377751454106055,1,0
15,523,0.230777328515632,0.0378413570920185,1,0
15,524,0.222807227159538,0.0386583348474975,1,1
15,525,0.192387757675694,0.0525871651527449,1,1
15,526,0.226127755290462,0.0479244198355021,0,0
15,527,0.243309420344413,0.0488316978630437,0,0
15,528,0.34905239731292,0.0148081875496,0,0
15,529,0.442942120359665,0.0109627332395605,1,0
15,530,0.507758885153949,0.0104382534730902,0,0
15,533,0.376335916308797,0.0190960854210714,1,0
15,534,0.371828171502631,0.0190680125219027,0,0
15,535,0.539694273598345,0.0145847493367104,0,0
15,536,0.512455985327482,0.0181379666994529,1,0
15,537,0.537309317875949,0.016897081056199,0,0
15,538,0.468947973462789,0.0197181864990848,1,0
15,539,0.605992530945957,0.0193997037861102,0,0
15,540,0.397211669367056,0.0143047539929184,1,0
15,541,0.486947451568302,0.01044246166204,0,0
15,542,0.575899765301349,0.0104511206334058,1,0
15,545,0.441274527850638,0.0173747227578158,0,0
15,546,0.425943580705916,0.0182603372814965,1,0
15,547,0.621390557247859,0.0137592208174166,0,0
15,548,0.524503170154055,0.0195523479707827,1,0
15,549,0.586188677149685,0.0174326484841512,0,0
15,550,0.507353501118733,0.0205812611466664,1,0
15,551,0.623960758202149,0.0204624542696435,0,0
15,552,0.450477661338388,0.0155622510231556,0,0
15,553,0.576395674580523,0.0111709127825294,0,0
15,554,0.710972133091079,0.0100995849956017,0,0
15,557,0.532678923107945,0.0174784202231963,1,0
15,558,0.528717278562186,0.0174752384251967,0,0
15,559,0.768264694330371,0.0136883769215567,0,0
15,560,0.653504592713197,0.0184059003368738,1,0
15,561,0.733712812862401,0.0168098278054029,0,0
15,562,0.610349873282071,0.0204652635486477,0,0
15,563,0.723685793770205,0.0209782136260072,0,0
15,564,0.552928234464981,0.0145013240469938,0,0
15,565,0.659471479088912,0.0116974554269656,0,0
15,566,0.84495808729867,0.0100598119261687,1,0
15,569,0.608574619808531,0.0179533356713197,0,0
15,570,0.632750557833809,0.0170162109861136,1,0
15,571,0.899744552614941,0.0135742766873187,0,0
15,572,0.735837285722992,0.0190302641143652,1,0
15,573,0.846405596981358,0.0166637542443614,0,0
15,574,0.69809687246967,0.0207463813929519,0,0
15,575,0.830505096833271,0.0216920753775395,0,0
15,576,0.849817221627511,0.013703411285686,0,0
15,577,0.998883130019779,0.0109539082537016,1,0
15,578,1.16609688255893,0.0101777481262218,0,0
15,581,0.822767452846823,0.0188768520139543,0,0
15,582,0.966093485475738,0.0157539232792318,1,0
15,583,1.15740930713525,0.0149359524593953,1,0
15,584,1.07817782292188,0.0187036260718275,1,1
15,585,1.20854787024555,0.0165206554515093,0,0
15,586,1.05673585726657,0.0198267585247044,1,0
15,587,1.1209488601619,0.0231564525844668,1,1
15,588,0.071618085163403,0.222323310068316,1,0
15,589,0.0975903283929116,0.147134618511256,1,0
15,590,0.11018570775704,0.0741203013103527,0,0
15,591,0.111661301182635,0.0941438405995591,0,0
15,592,0.140241022959285,0.106826981720696,1,0
15,593,0.140897695534319,0.111352336640192,0,0
15,594,0.210147583517142,0.050433652367848,0,0
15,595,0.193860879005445,0.0678647827678841,1,1
15,596,0.227859710429864,0.060902134897225,0,1
15,597,0.280402726789297,0.0510704612720374,1,1
15,598,0.207372895180956,0.0498782377409988,0,0
15,599,0.220706683781673,0.0592618315413775,1,1
15,600,0.195324294689278,0.084556926726292,1,1
15,601,0.272559549261094,0.0527793851529496,1,1
15,602,0.191263966759059,0.0774055818266333,1,1
15,603,0.25714487974105,0.0672041172620907,1,1
15,604,0.242396260588015,0.0827186773775724,1,1
15,605,0.26637295106618,0.0767715196301367,1,1
15,606,0.182203474934486,0.0516699524331569,0,0
15,607,0.180064723078281,0.0624052767331062,1,1
15,608,0.191847793487356,0.0635911421835297,1,1
15,609,0.243603364717536,0.0509355967459057,0,1
15,610,0.207525822055955,0.0437148139536318,0,0
15,611,0.194541476915769,0.0583705989286261,1,1
15,612,0.168397264313451,0.084076134871459,1,1
15,613,0.260409183466698,0.0485225206380315,0,1
15,614,0.170068973529597,0.0768284622026792,1,0
15,615,0.228724258943797,0.0656540759076509,1,1
15,616,0.216756989297842,0.0811177583237139,1,1
15,617,0.237657116464464,0.0758190871901052,0,1
15,618,0.0771981794100984,0.130677072505288,0,0
15,619,0.0844625251920954,0.130546814423354,1,0
15,620,0.15839094791944,0.0636972115287955,0,1
15,621,0.148271779985878,0.0689320511014597,1,1
15,622,0.183082719196563,0.0543823948405147,1,0
15,623,0.367831256560951,0.0270775818474415,0,0
15,624,0.357748343430786,0.0297709952955945,1,1
15,625,0.384904439538058,0.0278660208593774,0,0
15,626,0.324498336302581,0.0362395959351024,0,0
15,627,0.355854284170601,0.0335827835244533,1,0
15,628,0.34618183045058,0.0376371048241365,1,1
15,629,0.254696387287349,0.0509276822861416,0,1
15,630,0.282871213045048,0.0527119066455105,1,1
15,631,0.315446507720191,0.0496996578308033,0,1
15,632,0.397814808529296,0.0446559906890988,1,1
15,633,0.475776427966582,0.0275537194859702,1,0
15,634,0.47088766341614,0.030275141036313,1,1
15,635,0.476916019824548,0.0304701511570624,0,0
15,636,0.463198910574772,0.0339428489317584,0,0
15,637,0.45306306154929,0.0353820949002311,0,1
15,638,0.441210159954528,0.0394046383062306,1,1
15,639,0.363087411030656,0.0480591485139326,1,1
15,640,0.388299792142062,0.0509399330229567,1,1
15,641,0.388440836214425,0.0552883167424619,1,1
15,642,0.567888847598084,0.0422958917093945,1,1
15,643,0.716507528910334,0.0272769251950079,0,0
15,644,0.649986197135617,0.032633415453169,1,1
15,645,0.691586858976221,0.0320119349171603,0,1
15,646,0.653013240103948,0.0365516433624151,0,1
15,647,0.678818407020553,0.035245361463181,1,1
15,648,0.689282368436583,0.038433991388351,1,1
15,649,0.551406925872059,0.0477920604952517,1,1
15,650,0.512012290460074,0.0581306822359556,1,1
15,651,0.563309447612848,0.0579308379363015,0,1
15,652,0.899935824321194,0.0397193608975435,1,1
15,653,0.992739498738608,0.0266483748579273,1,1
15,654,0.829470223722621,0.0339667876925368,1,1
15,655,0.910905773091805,0.0327552659551709,1,0
15,656,0.852229725000711,0.0371903240941768,0,1
15,657,0.882164886275582,0.0369654020918279,1,1
15,658,0.901610446168772,0.0390449697138731,1,1
15,659,0.716538212984716,0.0497791829694732,1,1
15,660,0.683022901497781,0.060492871207258,1,1
15,661,0.763821340684096,0.0568220138939991,1,1
15,662,1.24322724967555,0.0380971505788703,1,1
15,663,0.0379198626067763,0.0754621673066331,0,0
15,664,0.0394065110224368,0.0916191130888097,1,0
15,665,0.0341384265739504,0.170836194203686,0,0
15,666,0.0288559333795933,0.172575286811616,1,0
15,667,0.0516639284084526,0.0553792413769045,0,0
15,668,0.0413023464306935,0.183605578946876,0,0
15,669,0.0488043856940499,0.132563289089869,0,0
15,670,0.0413123789068457,0.103207406967812,0,0
15,671,0.0339306515651952,0.137511911827436,1,0
15,672,0.0414948478208094,0.219617290358029,0,0
15,673,0.0382919767408169,0.0895698891847925,1,0
15,674,0.0399413523627665,0.109406642509619,0,0
15,675,0.0397556939688598,0.169851409976899,0,0
15,676,0.0441159089051309,0.185925522945715,1,0
15,677,0.0384215184827363,0.139655060584536,0,0
15,678,0.0478191001989501,0.0945226884686917,0,0
15,679,0.0280561158957707,0.123066328481345,0,0
15,680,0.0362469389531917,0.106616379509047,0,0
15,681,0.0432264902943326,0.120624708041819,1,0
15,682,0.0474227267061778,0.121428645394088,0,0
15,683,0.0471656877503635,0.0810499688812686,0,0
15,684,0.0469303617873254,0.105449246091394,0,0
15,685,0.0429985297701844,0.195872871767653,0,0
15,686,0.0410704149398548,0.167038955297078,1,0
15,687,0.0673666176889075,0.079358254180579,1,0
15,688,0.057804072670109,0.181612892833055,0,0
15,689,0.0561288507891124,0.16020067131911,0,0
